FileSystem,BlockSize,InodeSize,BlockGroup,AtimeOption,JournalOption,SpecialOption,IOScheduler,Device,Throughput
ext4,2048,2048,16,none,writeback,none,deadline,ssd,17243.33
ext4,2048,2048,16,none,writeback,none,deadline,sata,16613.67
ext4,2048,2048,16,noatime,none,none,noop,sas,17211
ext4,2048,2048,16,noatime,none,none,noop,500sas,16138.33
ext4,2048,2048,16,noatime,none,none,noop,ssd,17316.33
ext4,2048,2048,16,noatime,none,none,noop,sata,16797.33
ext4,2048,2048,16,noatime,none,none,cfq,sas,16953.67
ext4,2048,2048,16,noatime,none,none,cfq,500sas,15971.33
ext4,2048,2048,16,noatime,none,none,cfq,ssd,17032.33
ext4,2048,2048,16,noatime,none,none,cfq,sata,16636.33
ext4,2048,2048,16,noatime,none,none,deadline,sas,17228
ext4,2048,2048,16,noatime,none,none,deadline,500sas,16153.67
ext4,2048,2048,16,noatime,none,none,deadline,ssd,17244.33
ext4,2048,2048,16,noatime,none,none,deadline,sata,16745.67
ext4,2048,2048,16,noatime,journal,none,noop,sas,16322
ext4,2048,2048,16,noatime,journal,none,noop,500sas,12591.67
ext4,2048,2048,16,noatime,journal,none,noop,ssd,16718.67
ext4,2048,2048,16,noatime,journal,none,noop,sata,14746
ext4,2048,2048,16,noatime,journal,none,cfq,sas,16191
ext4,2048,2048,16,noatime,journal,none,cfq,500sas,12126
ext4,2048,2048,16,noatime,journal,none,cfq,ssd,16560.67
ext4,2048,2048,16,noatime,journal,none,cfq,sata,14688.67
ext4,2048,2048,16,noatime,journal,none,deadline,sas,16302
ext4,2048,2048,16,noatime,journal,none,deadline,500sas,12763.67
ext4,2048,2048,16,noatime,journal,none,deadline,ssd,16686.67
ext4,2048,2048,16,noatime,journal,none,deadline,sata,14676
ext4,2048,2048,16,noatime,ordered,none,noop,sas,17233
ext4,2048,2048,16,noatime,ordered,none,noop,500sas,16048.67
ext4,2048,2048,16,noatime,ordered,none,noop,ssd,17272
ext4,2048,2048,16,noatime,ordered,none,noop,sata,16827
ext4,2048,2048,16,noatime,ordered,none,cfq,sas,16961.33
ext4,2048,2048,16,noatime,ordered,none,cfq,500sas,15868.67
ext4,2048,2048,16,noatime,ordered,none,cfq,ssd,16990.67
ext4,2048,2048,16,noatime,ordered,none,cfq,sata,16596
ext4,2048,2048,16,noatime,ordered,none,deadline,sas,17212.33
ext4,2048,2048,16,noatime,ordered,none,deadline,500sas,16101.67
ext4,2048,2048,16,noatime,ordered,none,deadline,ssd,17262.33
ext4,2048,2048,16,noatime,ordered,none,deadline,sata,16762.67
ext4,2048,2048,16,noatime,writeback,none,noop,sas,17251
ext4,2048,2048,16,noatime,writeback,none,noop,500sas,16142.67
ext4,2048,2048,16,noatime,writeback,none,noop,ssd,17275.33
ext4,2048,2048,16,noatime,writeback,none,noop,sata,16660.67
ext4,2048,2048,16,noatime,writeback,none,cfq,sas,16965
ext4,2048,2048,16,noatime,writeback,none,cfq,500sas,15947
ext4,2048,2048,16,noatime,writeback,none,cfq,ssd,17084.33
ext4,2048,2048,16,noatime,writeback,none,cfq,sata,16608.33
ext4,2048,2048,16,noatime,writeback,none,deadline,sas,17229.67
ext4,2048,2048,16,noatime,writeback,none,deadline,500sas,16223.33
ext4,2048,2048,16,noatime,writeback,none,deadline,ssd,17236.33
ext4,2048,2048,16,noatime,writeback,none,deadline,sata,16742.33
ext4,4096,none,none,none,none,none,noop,sas,17549.33
ext4,4096,none,none,none,none,none,noop,500sas,15245
ext4,4096,none,none,none,none,none,noop,ssd,17765.67
ext4,4096,none,none,none,none,none,noop,sata,13190.67
ext4,4096,none,none,none,none,none,cfq,sas,17290.33
ext4,4096,none,none,none,none,none,cfq,500sas,15028
ext4,4096,none,none,none,none,none,cfq,ssd,17463.33
ext4,4096,none,none,none,none,none,cfq,sata,13245.33
ext4,4096,none,none,none,none,none,deadline,sas,17520
ext4,4096,none,none,none,none,none,deadline,500sas,15229.33
ext4,4096,none,none,none,none,none,deadline,ssd,17673.67
ext4,4096,none,none,none,none,none,deadline,sata,13076
ext4,4096,none,none,none,journal,none,noop,sas,16844
ext4,4096,none,none,none,journal,none,noop,500sas,9024.33
ext4,4096,none,none,none,journal,none,noop,ssd,17304
ext4,4096,none,none,none,journal,none,noop,sata,10617.33
ext4,4096,none,none,none,journal,none,cfq,sas,16777
ext4,4096,none,none,none,journal,none,cfq,500sas,8855.33
ext4,4096,none,none,none,journal,none,cfq,ssd,17162
ext4,4096,none,none,none,journal,none,cfq,sata,10733.67
ext4,4096,none,none,none,journal,none,deadline,sas,16752
ext4,4096,none,none,none,journal,none,deadline,500sas,9053
ext4,4096,none,none,none,journal,none,deadline,ssd,17323.67
ext4,4096,none,none,none,journal,none,deadline,sata,10710.67
ext4,4096,none,none,none,ordered,none,noop,sas,17545
ext4,4096,none,none,none,ordered,none,noop,500sas,15058
ext4,4096,none,none,none,ordered,none,noop,ssd,17704
ext4,4096,none,none,none,ordered,none,noop,sata,13301.33
ext4,4096,none,none,none,ordered,none,cfq,sas,17316
ext4,4096,none,none,none,ordered,none,cfq,500sas,15110.67
ext4,4096,none,none,none,ordered,none,cfq,ssd,17385
ext4,4096,none,none,none,ordered,none,cfq,sata,13463.67
ext4,4096,none,none,none,ordered,none,deadline,sas,17487.67
ext4,4096,none,none,none,ordered,none,deadline,500sas,15057.67
ext4,4096,none,none,none,ordered,none,deadline,ssd,17696.67
ext4,4096,none,none,none,ordered,none,deadline,sata,13239
ext4,4096,none,none,none,writeback,none,noop,sas,17516.67
ext4,4096,none,none,none,writeback,none,noop,500sas,15227
ext4,4096,none,none,none,writeback,none,noop,ssd,17776
ext4,4096,none,none,none,writeback,none,noop,sata,13479.67
ext4,4096,none,none,none,writeback,none,cfq,sas,17302.33
ext4,4096,none,none,none,writeback,none,cfq,500sas,14897
ext4,4096,none,none,none,writeback,none,cfq,ssd,17458.67
ext4,4096,none,none,none,writeback,none,cfq,sata,13065
ext4,4096,none,none,none,writeback,none,deadline,sas,17562.33
ext4,4096,none,none,none,writeback,none,deadline,500sas,15074.67
ext4,4096,none,none,none,writeback,none,deadline,ssd,17753
ext4,4096,none,none,none,writeback,none,deadline,sata,13087
ext4,4096,none,none,noatime,none,none,noop,sas,17692
ext4,4096,none,none,noatime,none,none,noop,500sas,15313
ext4,4096,none,none,noatime,none,none,noop,ssd,17840.67
ext4,4096,none,none,noatime,none,none,noop,sata,13888.67
ext4,4096,none,none,noatime,none,none,cfq,sas,17423
ext4,4096,none,none,noatime,none,none,cfq,500sas,15132.33
ext4,4096,none,none,noatime,none,none,cfq,ssd,17478.67
ext4,4096,none,none,noatime,none,none,cfq,sata,13315
ext4,4096,none,none,noatime,none,none,deadline,sas,17682.67
ext4,4096,none,none,noatime,none,none,deadline,500sas,15362
ext4,4096,none,none,noatime,none,none,deadline,ssd,17745.33
ext4,4096,none,none,noatime,none,none,deadline,sata,13902.67
ext4,4096,none,none,noatime,journal,none,noop,sas,17061
ext4,4096,none,none,noatime,journal,none,noop,500sas,8781.67
ext4,4096,none,none,noatime,journal,none,noop,ssd,17422.67
ext4,4096,none,none,noatime,journal,none,noop,sata,11181.67
ext4,4096,none,none,noatime,journal,none,cfq,sas,16991.33
ext4,4096,none,none,noatime,journal,none,cfq,500sas,8953.33
ext4,4096,none,none,noatime,journal,none,cfq,ssd,17330.33
ext4,4096,none,none,noatime,journal,none,cfq,sata,11105
ext4,4096,none,none,noatime,journal,none,deadline,sas,17117.67
ext4,4096,none,none,noatime,journal,none,deadline,500sas,8896.33
ext4,4096,none,none,noatime,journal,none,deadline,ssd,17443
ext4,4096,none,none,noatime,journal,none,deadline,sata,11228.67
ext4,4096,none,none,noatime,ordered,none,noop,sas,17665.67
ext4,4096,none,none,noatime,ordered,none,noop,500sas,15331
ext4,4096,none,none,noatime,ordered,none,noop,ssd,17806.33
ext4,4096,none,none,noatime,ordered,none,noop,sata,13494.67
ext4,4096,none,none,noatime,ordered,none,cfq,sas,17330.33
ext4,4096,none,none,noatime,ordered,none,cfq,500sas,15299.33
ext4,4096,none,none,noatime,ordered,none,cfq,ssd,17448
ext4,4096,none,none,noatime,ordered,none,cfq,sata,13451.33
ext4,4096,none,none,noatime,ordered,none,deadline,sas,17644.67
ext4,4096,none,none,noatime,ordered,none,deadline,500sas,15266
ext4,4096,none,none,noatime,ordered,none,deadline,ssd,17786
ext4,4096,none,none,noatime,ordered,none,deadline,sata,13461.67
ext4,4096,none,none,noatime,writeback,none,noop,sas,17710.33
ext4,4096,none,none,noatime,writeback,none,noop,500sas,15184
ext4,4096,none,none,noatime,writeback,none,noop,ssd,17826
ext4,4096,none,none,noatime,writeback,none,noop,sata,13343
ext4,4096,none,none,noatime,writeback,none,cfq,sas,17333.67
ext4,4096,none,none,noatime,writeback,none,cfq,500sas,15222
ext4,4096,none,none,noatime,writeback,none,cfq,ssd,17512.33
ext4,4096,none,none,noatime,writeback,none,cfq,sata,13396.33
ext4,4096,none,none,noatime,writeback,none,deadline,sas,17669
ext4,4096,none,none,noatime,writeback,none,deadline,500sas,15419.67
ext4,4096,none,none,noatime,writeback,none,deadline,ssd,17787.67
ext4,4096,none,none,noatime,writeback,none,deadline,sata,13548.67
ext4,4096,none,2,none,none,none,noop,sas,17345.67
ext4,4096,none,2,none,none,none,noop,500sas,14832.33
ext4,4096,none,2,none,none,none,noop,ssd,17688
ext4,4096,none,2,none,none,none,noop,sata,13111.33
ext4,4096,none,2,none,none,none,cfq,sas,17001
ext4,4096,none,2,none,none,none,cfq,500sas,14778
ext4,4096,none,2,none,none,none,cfq,ssd,17430.33
ext4,4096,none,2,none,none,none,cfq,sata,12540
ext4,4096,none,2,none,none,none,deadline,sas,17260.33
ext4,4096,none,2,none,none,none,deadline,500sas,14775.33
ext4,4096,none,2,none,none,none,deadline,ssd,17689.33
ext4,4096,none,2,none,none,none,deadline,sata,12721.67
ext4,4096,none,2,none,journal,none,noop,sas,16184.67
ext4,4096,none,2,none,journal,none,noop,500sas,8565.67
ext4,4096,none,2,none,journal,none,noop,ssd,17061.33
ext4,4096,none,2,none,journal,none,noop,sata,9909.67
ext4,4096,none,2,none,journal,none,cfq,sas,16170.67
ext4,4096,none,2,none,journal,none,cfq,500sas,8353
ext4,4096,none,2,none,journal,none,cfq,ssd,17003.33
ext4,4096,none,2,none,journal,none,cfq,sata,9716.33
ext4,4096,none,2,none,journal,none,deadline,sas,16114.67
ext4,4096,none,2,none,journal,none,deadline,500sas,8486.33
ext4,4096,none,2,none,journal,none,deadline,ssd,17104.33
ext4,4096,none,2,none,journal,none,deadline,sata,9949
ext4,4096,none,2,none,ordered,none,noop,sas,17319
ext4,4096,none,2,none,ordered,none,noop,500sas,14927
ext4,4096,none,2,none,ordered,none,noop,ssd,17662
ext4,4096,none,2,none,ordered,none,noop,sata,12636.67
ext4,4096,none,2,none,ordered,none,cfq,sas,17092.33
ext4,4096,none,2,none,ordered,none,cfq,500sas,14595
ext4,4096,none,2,none,ordered,none,cfq,ssd,17384
ext4,4096,none,2,none,ordered,none,cfq,sata,12553.33
ext4,4096,none,2,none,ordered,none,deadline,sas,17350
ext4,4096,none,2,none,ordered,none,deadline,500sas,14947.33
ext4,4096,none,2,none,ordered,none,deadline,ssd,17675
ext4,4096,none,2,none,ordered,none,deadline,sata,12518
ext4,4096,none,2,none,writeback,none,noop,sas,17265.33
ext4,4096,none,2,none,writeback,none,noop,500sas,14830.67
ext4,4096,none,2,none,writeback,none,noop,ssd,17651.33
ext4,4096,none,2,none,writeback,none,noop,sata,12644
ext4,4096,none,2,none,writeback,none,cfq,sas,17082.33
ext4,4096,none,2,none,writeback,none,cfq,500sas,14510.67
ext4,4096,none,2,none,writeback,none,cfq,ssd,17447.67
ext4,4096,none,2,none,writeback,none,cfq,sata,12654
ext4,4096,none,2,none,writeback,none,deadline,sas,17299.67
ext4,4096,none,2,none,writeback,none,deadline,500sas,14656.67
ext4,4096,none,2,none,writeback,none,deadline,ssd,17654.67
ext4,4096,none,2,none,writeback,none,deadline,sata,12711.67
ext4,4096,none,2,noatime,none,none,noop,sas,17483
ext4,4096,none,2,noatime,none,none,noop,500sas,15046.33
ext4,4096,none,2,noatime,none,none,noop,ssd,17761.33
ext4,4096,none,2,noatime,none,none,noop,sata,12970.67
ext4,4096,none,2,noatime,none,none,cfq,sas,17263.33
ext4,4096,none,2,noatime,none,none,cfq,500sas,14751.67
ext4,4096,none,2,noatime,none,none,cfq,ssd,17448
ext4,4096,none,2,noatime,none,none,cfq,sata,12961.67
ext4,4096,none,2,noatime,none,none,deadline,sas,17421.67
ext4,4096,none,2,noatime,none,none,deadline,500sas,14842
ext4,4096,none,2,noatime,none,none,deadline,ssd,17746
ext4,4096,none,2,noatime,none,none,deadline,sata,12862
ext4,4096,none,2,noatime,journal,none,noop,sas,16606.33
ext4,4096,none,2,noatime,journal,none,noop,500sas,8603.67
ext4,4096,none,2,noatime,journal,none,noop,ssd,17262
ext4,4096,none,2,noatime,journal,none,noop,sata,9657
ext4,4096,none,2,noatime,journal,none,cfq,sas,16509.33
ext4,4096,none,2,noatime,journal,none,cfq,500sas,8436
ext4,4096,none,2,noatime,journal,none,cfq,ssd,17202
ext4,4096,none,2,noatime,journal,none,cfq,sata,9615.67
ext4,4096,none,2,noatime,journal,none,deadline,sas,16517.33
ext4,4096,none,2,noatime,journal,none,deadline,500sas,8518.33
ext4,4096,none,2,noatime,journal,none,deadline,ssd,17270.33
ext4,4096,none,2,noatime,journal,none,deadline,sata,9447
ext4,4096,none,2,noatime,ordered,none,noop,sas,17450
ext4,4096,none,2,noatime,ordered,none,noop,500sas,14950.67
ext4,4096,none,2,noatime,ordered,none,noop,ssd,17734.67
ext4,4096,none,2,noatime,ordered,none,noop,sata,12328.67
ext4,4096,none,2,noatime,ordered,none,cfq,sas,17205.33
ext4,4096,none,2,noatime,ordered,none,cfq,500sas,14750.33
ext4,4096,none,2,noatime,ordered,none,cfq,ssd,17497.67
ext4,4096,none,2,noatime,ordered,none,cfq,sata,12543.33
ext4,4096,none,2,noatime,ordered,none,deadline,sas,17400.33
ext4,4096,none,2,noatime,ordered,none,deadline,500sas,14906.67
ext4,4096,none,2,noatime,ordered,none,deadline,ssd,17771
ext4,4096,none,2,noatime,ordered,none,deadline,sata,12533
ext4,4096,none,2,noatime,writeback,none,noop,sas,17346
ext4,4096,none,2,noatime,writeback,none,noop,500sas,15003.33
ext4,4096,none,2,noatime,writeback,none,noop,ssd,17781.33
ext4,4096,none,2,noatime,writeback,none,noop,sata,12100.33
ext4,4096,none,2,noatime,writeback,none,cfq,sas,17183.33
ext4,4096,none,2,noatime,writeback,none,cfq,500sas,14809
ext4,4096,none,2,noatime,writeback,none,cfq,ssd,17468.67
ext4,4096,none,2,noatime,writeback,none,cfq,sata,12431.67
ext4,4096,none,2,noatime,writeback,none,deadline,sas,17405
ext4,4096,none,2,noatime,writeback,none,deadline,500sas,14861.33
ext4,4096,none,2,noatime,writeback,none,deadline,ssd,17749
ext4,4096,none,2,noatime,writeback,none,deadline,sata,12326.67
ext4,4096,none,4,none,none,none,noop,sas,17435.33
ext4,4096,none,4,none,none,none,noop,500sas,14851.67
ext4,4096,none,4,none,none,none,noop,ssd,17754.67
ext4,4096,none,4,none,none,none,noop,sata,12668.33
ext4,4096,none,4,none,none,none,cfq,sas,17149
ext4,4096,none,4,none,none,none,cfq,500sas,14876.33
ext4,4096,none,4,none,none,none,cfq,ssd,17526
ext4,4096,none,4,none,none,none,cfq,sata,12433.67
ext4,4096,none,4,none,none,none,deadline,sas,17462
ext4,4096,none,4,none,none,none,deadline,500sas,14791.33
ext4,4096,none,4,none,none,none,deadline,ssd,17665.67
ext4,4096,none,4,none,none,none,deadline,sata,12653.67
ext4,4096,none,4,none,journal,none,noop,sas,16390
ext4,4096,none,4,none,journal,none,noop,500sas,8581.67
ext4,4096,none,4,none,journal,none,noop,ssd,17214.33
ext4,4096,none,4,none,journal,none,noop,sata,10020.33
ext4,4096,none,4,none,journal,none,cfq,sas,16212.33
ext4,4096,none,4,none,journal,none,cfq,500sas,8553
ext4,4096,none,4,none,journal,none,cfq,ssd,17101
ext4,4096,none,4,none,journal,none,cfq,sata,9772.33
ext4,4096,none,4,none,journal,none,deadline,sas,16397
ext4,4096,none,4,none,journal,none,deadline,500sas,8571
ext4,4096,none,4,none,journal,none,deadline,ssd,17212.67
ext4,4096,none,4,none,journal,none,deadline,sata,9966.67
ext4,4096,none,4,none,ordered,none,noop,sas,17362.67
ext4,4096,none,4,none,ordered,none,noop,500sas,14986.67
ext4,4096,none,4,none,ordered,none,noop,ssd,17715.67
ext4,4096,none,4,none,ordered,none,noop,sata,12704.33
ext4,4096,none,4,none,ordered,none,cfq,sas,17271.67
ext4,4096,none,4,none,ordered,none,cfq,500sas,14693.33
ext4,4096,none,4,none,ordered,none,cfq,ssd,17421.33
ext4,4096,none,4,none,ordered,none,cfq,sata,12089
ext4,4096,none,4,none,ordered,none,deadline,sas,17403.67
ext4,4096,none,4,none,ordered,none,deadline,500sas,15106.67
ext4,4096,none,4,none,ordered,none,deadline,ssd,17679
ext4,4096,none,4,none,ordered,none,deadline,sata,12441.67
ext4,4096,none,4,none,writeback,none,noop,sas,17407.33
ext4,4096,none,4,none,writeback,none,noop,500sas,14747
ext4,4096,none,4,none,writeback,none,noop,ssd,17735.67
ext4,4096,none,4,none,writeback,none,noop,sata,12776.67
ext4,4096,none,4,none,writeback,none,cfq,sas,17243.67
ext4,4096,none,4,none,writeback,none,cfq,500sas,14744
ext4,4096,none,4,none,writeback,none,cfq,ssd,17441.33
ext4,4096,none,4,none,writeback,none,cfq,sata,12459.67
ext4,4096,none,4,none,writeback,none,deadline,sas,17394.33
ext4,4096,none,4,none,writeback,none,deadline,500sas,14658.33
ext4,4096,none,4,none,writeback,none,deadline,ssd,17737.33
ext4,4096,none,4,none,writeback,none,deadline,sata,12360
ext4,4096,none,4,noatime,none,none,noop,sas,17599.33
ext4,4096,none,4,noatime,none,none,noop,500sas,15057.67
ext4,4096,none,4,noatime,none,none,noop,ssd,17840.67
ext4,4096,none,4,noatime,none,none,noop,sata,12789.33
ext4,4096,none,4,noatime,none,none,cfq,sas,17263
ext4,4096,none,4,noatime,none,none,cfq,500sas,14829
ext4,4096,none,4,noatime,none,none,cfq,ssd,17543.67
ext4,4096,none,4,noatime,none,none,cfq,sata,12708.33
ext4,4096,none,4,noatime,none,none,deadline,sas,17597
ext4,4096,none,4,noatime,none,none,deadline,500sas,15216.67
ext4,4096,none,4,noatime,none,none,deadline,ssd,17769.67
ext4,4096,none,4,noatime,none,none,deadline,sata,13221.67
ext4,4096,none,4,noatime,journal,none,noop,sas,16926
ext4,4096,none,4,noatime,journal,none,noop,500sas,8740.33
ext4,4096,none,4,noatime,journal,none,noop,ssd,17347.33
ext4,4096,none,4,noatime,journal,none,noop,sata,10304.33
ext4,4096,none,4,noatime,journal,none,cfq,sas,16700
ext4,4096,none,4,noatime,journal,none,cfq,500sas,8718.33
ext4,4096,none,4,noatime,journal,none,cfq,ssd,17227.67
ext4,4096,none,4,noatime,journal,none,cfq,sata,10052.33
ext4,4096,none,4,noatime,journal,none,deadline,sas,16913.67
ext4,4096,none,4,noatime,journal,none,deadline,500sas,8750
ext4,4096,none,4,noatime,journal,none,deadline,ssd,17330.33
ext4,4096,none,4,noatime,journal,none,deadline,sata,10101.33
ext4,4096,none,4,noatime,ordered,none,noop,sas,17605.67
ext4,4096,none,4,noatime,ordered,none,noop,500sas,15166.33
ext4,4096,none,4,noatime,ordered,none,noop,ssd,17824
ext4,4096,none,4,noatime,ordered,none,noop,sata,12918
ext4,4096,none,4,noatime,ordered,none,cfq,sas,17259
ext4,4096,none,4,noatime,ordered,none,cfq,500sas,15063.33
ext4,4096,none,4,noatime,ordered,none,cfq,ssd,17536
ext4,4096,none,4,noatime,ordered,none,cfq,sata,12738.67
ext4,4096,none,4,noatime,ordered,none,deadline,sas,17560.67
ext4,4096,none,4,noatime,ordered,none,deadline,500sas,15116.33
ext4,4096,none,4,noatime,ordered,none,deadline,ssd,17740.67
ext4,4096,none,4,noatime,ordered,none,deadline,sata,12752.67
ext4,4096,none,4,noatime,writeback,none,noop,sas,17570.33
ext4,4096,none,4,noatime,writeback,none,noop,500sas,15077.67
ext4,4096,none,4,noatime,writeback,none,noop,ssd,17811.67
ext4,4096,none,4,noatime,writeback,none,noop,sata,12823.33
ext4,4096,none,4,noatime,writeback,none,cfq,sas,17296
ext4,4096,none,4,noatime,writeback,none,cfq,500sas,14925
ext4,4096,none,4,noatime,writeback,none,cfq,ssd,17485.33
ext4,4096,none,4,noatime,writeback,none,cfq,sata,12672.67
ext4,4096,none,4,noatime,writeback,none,deadline,sas,17587.33
ext4,4096,none,4,noatime,writeback,none,deadline,500sas,15133.67
ext4,4096,none,4,noatime,writeback,none,deadline,ssd,17747.33
ext4,4096,none,4,noatime,writeback,none,deadline,sata,12808.67
ext4,4096,none,8,none,none,none,noop,sas,17506
ext4,4096,none,8,none,none,none,noop,500sas,15080.33
ext4,4096,none,8,none,none,none,noop,ssd,17714.33
ext4,4096,none,8,none,none,none,noop,sata,12583
ext4,4096,none,8,none,none,none,cfq,sas,17289.33
ext4,4096,none,8,none,none,none,cfq,500sas,14859.67
ext4,4096,none,8,none,none,none,cfq,ssd,17444.67
ext4,4096,none,8,none,none,none,cfq,sata,12521
ext4,4096,none,8,none,none,none,deadline,sas,17429.33
ext4,4096,none,8,none,none,none,deadline,500sas,15059.67
ext4,4096,none,8,none,none,none,deadline,ssd,17755
ext4,4096,none,8,none,none,none,deadline,sata,12633
ext4,4096,none,8,none,journal,none,noop,sas,16510.67
ext4,4096,none,8,none,journal,none,noop,500sas,8794.67
ext4,4096,none,8,none,journal,none,noop,ssd,17232.67
ext4,4096,none,8,none,journal,none,noop,sata,10191
ext4,4096,none,8,none,journal,none,cfq,sas,16528
ext4,4096,none,8,none,journal,none,cfq,500sas,8692.33
ext4,4096,none,8,none,journal,none,cfq,ssd,17146.33
ext4,4096,none,8,none,journal,none,cfq,sata,10138.67
ext4,4096,none,8,none,journal,none,deadline,sas,16563.67
ext4,4096,none,8,none,journal,none,deadline,500sas,8793
ext4,4096,none,8,none,journal,none,deadline,ssd,17225
ext4,4096,none,8,none,journal,none,deadline,sata,10120.67
ext4,4096,none,8,none,ordered,none,noop,sas,17501.33
ext4,4096,none,8,none,ordered,none,noop,500sas,15095.67
ext4,4096,none,8,none,ordered,none,noop,ssd,17758.67
ext4,4096,none,8,none,ordered,none,noop,sata,12680.67
ext4,4096,none,8,none,ordered,none,cfq,sas,17211.33
ext4,4096,none,8,none,ordered,none,cfq,500sas,14699.67
ext4,4096,none,8,none,ordered,none,cfq,ssd,17463.67
ext4,4096,none,8,none,ordered,none,cfq,sata,12336.67
ext4,4096,none,8,none,ordered,none,deadline,sas,17495
ext4,4096,none,8,none,ordered,none,deadline,500sas,14996.67
ext4,4096,none,8,none,ordered,none,deadline,ssd,17705.67
ext4,4096,none,8,none,ordered,none,deadline,sata,12603
ext4,4096,none,8,none,writeback,none,noop,sas,17578
ext4,4096,none,8,none,writeback,none,noop,500sas,14801.67
ext4,4096,none,8,none,writeback,none,noop,ssd,17749
ext4,4096,none,8,none,writeback,none,noop,sata,12747.33
ext4,4096,none,8,none,writeback,none,cfq,sas,17265.67
ext4,4096,none,8,none,writeback,none,cfq,500sas,14755
ext4,4096,none,8,none,writeback,none,cfq,ssd,17481.67
ext4,4096,none,8,none,writeback,none,cfq,sata,12616
ext4,4096,none,8,none,writeback,none,deadline,sas,17471.67
ext4,4096,none,8,none,writeback,none,deadline,500sas,15010
ext4,4096,none,8,none,writeback,none,deadline,ssd,17705
ext4,4096,none,8,none,writeback,none,deadline,sata,12539
ext4,4096,none,8,noatime,none,none,noop,sas,17602.67
ext4,4096,none,8,noatime,none,none,noop,500sas,15092.67
ext4,4096,none,8,noatime,none,none,noop,ssd,17793.33
ext4,4096,none,8,noatime,none,none,noop,sata,12906
ext4,4096,none,8,noatime,none,none,cfq,sas,17315
ext4,4096,none,8,noatime,none,none,cfq,500sas,14984.67
ext4,4096,none,8,noatime,none,none,cfq,ssd,17518.33
ext4,4096,none,8,noatime,none,none,cfq,sata,13154.33
ext4,4096,none,8,noatime,none,none,deadline,sas,17624
ext4,4096,none,8,noatime,none,none,deadline,500sas,15154.67
ext4,4096,none,8,noatime,none,none,deadline,ssd,17806.33
ext4,4096,none,8,noatime,none,none,deadline,sata,12938.67
ext4,4096,none,8,noatime,journal,none,noop,sas,16961.33
ext4,4096,none,8,noatime,journal,none,noop,500sas,8875
ext4,4096,none,8,noatime,journal,none,noop,ssd,17457
ext4,4096,none,8,noatime,journal,none,noop,sata,10493.33
ext4,4096,none,8,noatime,journal,none,cfq,sas,16835.33
ext4,4096,none,8,noatime,journal,none,cfq,500sas,8739.67
ext4,4096,none,8,noatime,journal,none,cfq,ssd,17309
ext4,4096,none,8,noatime,journal,none,cfq,sata,10461.67
ext4,4096,none,8,noatime,journal,none,deadline,sas,16935.33
ext4,4096,none,8,noatime,journal,none,deadline,500sas,8755
ext4,4096,none,8,noatime,journal,none,deadline,ssd,17388.67
ext4,4096,none,8,noatime,journal,none,deadline,sata,10330.33
ext4,4096,none,8,noatime,ordered,none,noop,sas,17545.33
ext4,4096,none,8,noatime,ordered,none,noop,500sas,15265
ext4,4096,none,8,noatime,ordered,none,noop,ssd,17872.67
ext4,4096,none,8,noatime,ordered,none,noop,sata,12894
ext4,4096,none,8,noatime,ordered,none,cfq,sas,17377.33
ext4,4096,none,8,noatime,ordered,none,cfq,500sas,15041.67
ext4,4096,none,8,noatime,ordered,none,cfq,ssd,17571
ext4,4096,none,8,noatime,ordered,none,cfq,sata,12779.33
ext4,4096,none,8,noatime,ordered,none,deadline,sas,17620
ext4,4096,none,8,noatime,ordered,none,deadline,500sas,15130.67
ext4,4096,none,8,noatime,ordered,none,deadline,ssd,17846.67
ext4,4096,none,8,noatime,ordered,none,deadline,sata,12661.33
ext4,4096,none,8,noatime,writeback,none,noop,sas,17638.67
ext4,4096,none,8,noatime,writeback,none,noop,500sas,15163
ext4,4096,none,8,noatime,writeback,none,noop,ssd,17767
ext4,4096,none,8,noatime,writeback,none,noop,sata,12703
ext4,4096,none,8,noatime,writeback,none,cfq,sas,17340
ext4,4096,none,8,noatime,writeback,none,cfq,500sas,14800.33
ext4,4096,none,8,noatime,writeback,none,cfq,ssd,17476.67
ext4,4096,none,8,noatime,writeback,none,cfq,sata,12886.67
ext4,4096,none,8,noatime,writeback,none,deadline,sas,17615.33
ext4,4096,none,8,noatime,writeback,none,deadline,500sas,15117
ext4,4096,none,8,noatime,writeback,none,deadline,ssd,17839.67
ext4,4096,none,8,noatime,writeback,none,deadline,sata,12908
ext4,4096,none,16,none,none,none,noop,sas,17503.67
ext4,4096,none,16,none,none,none,noop,500sas,14980.33
ext4,4096,none,16,none,none,none,noop,ssd,17761.33
ext4,4096,none,16,none,none,none,noop,sata,12838.33
ext4,4096,none,16,none,none,none,cfq,sas,17298.33
ext4,4096,none,16,none,none,none,cfq,500sas,14937
ext4,4096,none,16,none,none,none,cfq,ssd,17465.33
ext4,4096,none,16,none,none,none,cfq,sata,12254.33
ext4,4096,none,16,none,none,none,deadline,sas,17463
ext4,4096,none,16,none,none,none,deadline,500sas,14966.67
ext4,4096,none,16,none,none,none,deadline,ssd,17820.33
ext4,4096,none,16,none,none,none,deadline,sata,12772
ext4,4096,none,16,none,journal,none,noop,sas,16726.33
ext4,4096,none,16,none,journal,none,noop,500sas,8728
ext4,4096,none,16,none,journal,none,noop,ssd,17303.33
ext4,4096,none,16,none,journal,none,noop,sata,10388
ext4,4096,none,16,none,journal,none,cfq,sas,16627.33
